KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	Cluster_EchoTime	Cluster_EffectiveEchoSpacing	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EchoTime_x	EffectiveEchoSpacing	EffectiveEchoSpacing_x	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	RepetitionTime_x	TotalReadoutTime	TotalReadoutTime_x	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim1_x	VoxelSizeDim2	VoxelSizeDim2_x	VoxelSizeDim3	VoxelSizeDim3_x	FilePath
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-116210/ses-1/anat/sub-116210_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-116360/ses-1/anat/sub-116360_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-118864/ses-1/anat/sub-118864_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-118990/ses-1/anat/sub-118990_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-119302/ses-1/anat/sub-119302_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-119791/ses-1/anat/sub-119791_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-121085/ses-1/anat/sub-121085_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-121670/ses-1/anat/sub-121670_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-122916/ses-1/anat/sub-122916_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-125535/ses-1/anat/sub-125535_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-125554/ses-1/anat/sub-125554_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-126903/ses-1/anat/sub-126903_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-127305/ses-1/anat/sub-127305_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-127542/ses-1/anat/sub-127542_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-128061/ses-1/anat/sub-128061_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-129405/ses-1/anat/sub-129405_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-129926/ses-1/anat/sub-129926_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-130211/ses-1/anat/sub-130211_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-130759/ses-1/anat/sub-130759_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-130896/ses-1/anat/sub-130896_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	1.0	1.0	/sub-132224/ses-1/anat/sub-132224_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40__1	datatype-anat_suffix-angio_acquisition-VARIANTParallelReductionFactorInPlanenanDim3Size40	1		0.0		0.0		0.0	0.0	0.0	69	288	384	40	0.00366	0.00366			69	18	False	RAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	1.0	1.0	/sub-139272/ses-1/anat/sub-139272_ses-1_acq-VARIANTParallelReductionFactorInPlanenanDim3Size40_angio.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-81760/ses-1/anat/sub-81760_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-82063/ses-1/anat/sub-82063_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-82492/ses-1/anat/sub-82492_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-82790/ses-1/anat/sub-82790_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-83010/ses-1/anat/sub-83010_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-83454/ses-1/anat/sub-83454_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-84103/ses-1/anat/sub-84103_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-84973/ses-1/anat/sub-84973_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-85853/ses-1/anat/sub-85853_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-86287/ses-1/anat/sub-86287_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-86350/ses-1/anat/sub-86350_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-86444/ses-1/anat/sub-86444_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-86924/ses-1/anat/sub-86924_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-87135/ses-1/anat/sub-87135_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-87457/ses-1/anat/sub-87457_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-87804/ses-1/anat/sub-87804_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208333134651184	0.5208330154418945	0.5208333134651184	40.0	40.0	/sub-87990/ses-1/anat/sub-87990_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-88209/ses-1/anat/sub-88209_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-88608/ses-1/anat/sub-88608_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-90060/ses-1/anat/sub-90060_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-90262/ses-1/anat/sub-90262_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-90281/ses-1/anat/sub-90281_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-90683/ses-1/anat/sub-90683_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1__1	datatype-anat_suffix-minIP_acquisition-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1	1		0.0		0.0		0.0	0.0	0.0	69	288	384	1	0.00366	0.00366			69	18	False	LAS+		anat		0	1	False		0.75		0.022	0.022			False	0.5208330154418945	0.5208330154418945	0.5208330154418945	0.5208330154418945	40.0	40.0	/sub-91919/ses-1/anat/sub-91919_ses-1_acq-axialVARIANTParallelReductionFactorInPlanenanVoxelSizeDim3C1_minIP.nii.gz
