KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	BackgroundSuppression	Cluster_EchoTime	Cluster_EffectiveEchoSpacing	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EchoTime_x	EffectiveEchoSpacing	EffectiveEchoSpacing_x	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	LookLocker	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	RepetitionTime_x	TotalReadoutTime	TotalReadoutTime_x	UsedAsFieldmap	VascularCrushing	VoxelSizeDim1	VoxelSizeDim1_x	VoxelSizeDim2	VoxelSizeDim2_x	VoxelSizeDim3	VoxelSizeDim3_x	FilePath
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-90077/ses-1/anat/sub-90077_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-90262/ses-1/anat/sub-90262_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-90281/ses-1/anat/sub-90281_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-90683/ses-1/anat/sub-90683_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-91717/ses-1/anat/sub-91717_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-91919/ses-1/anat/sub-91919_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-91962/ses-1/anat/sub-91962_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92089/ses-1/anat/sub-92089_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92182/ses-1/anat/sub-92182_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92193/ses-1/anat/sub-92193_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92211/ses-1/anat/sub-92211_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92554/ses-1/anat/sub-92554_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-92927/ses-1/anat/sub-92927_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93051/ses-1/anat/sub-93051_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93169/ses-1/anat/sub-93169_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93274/ses-1/anat/sub-93274_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93278/ses-1/anat/sub-93278_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93292/ses-1/anat/sub-93292_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93406/ses-1/anat/sub-93406_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93517/ses-1/anat/sub-93517_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93549/ses-1/anat/sub-93549_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93723/ses-1/anat/sub-93723_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93734/ses-1/anat/sub-93734_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93787/ses-1/anat/sub-93787_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-93856/ses-1/anat/sub-93856_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-94276/ses-1/anat/sub-94276_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-94492/ses-1/anat/sub-94492_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-94848/ses-1/anat/sub-94848_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-95015/ses-1/anat/sub-95015_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-95057/ses-1/anat/sub-95057_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-95116/ses-1/anat/sub-95116_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-95257/ses-1/anat/sub-95257_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-95460/ses-1/anat/sub-95460_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-96659/ses-1/anat/sub-96659_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-97092/ses-1/anat/sub-97092_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-97271/ses-1/anat/sub-97271_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-97485/ses-1/anat/sub-97485_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-97994/ses-1/anat/sub-97994_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98314/ses-1/anat/sub-98314_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98394/ses-1/anat/sub-98394_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98422/ses-1/anat/sub-98422_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98535/ses-1/anat/sub-98535_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98567/ses-1/anat/sub-98567_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98831/ses-1/anat/sub-98831_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-98871/ses-1/anat/sub-98871_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-99352/ses-1/anat/sub-99352_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-99604/ses-1/anat/sub-99604_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-99949/ses-1/anat/sub-99949_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-99964/ses-1/anat/sub-99964_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-102041/ses-1/anat/sub-102041_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-103679/ses-1/anat/sub-103679_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-104059/ses-1/anat/sub-104059_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-104235/ses-1/anat/sub-104235_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-104785/ses-1/anat/sub-104785_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105168/ses-1/anat/sub-105168_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105176/ses-1/anat/sub-105176_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105309/ses-1/anat/sub-105309_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105767/ses-1/anat/sub-105767_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105860/ses-1/anat/sub-105860_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-105979/ses-1/anat/sub-105979_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-106039/ses-1/anat/sub-106039_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-106246/ses-1/anat/sub-106246_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-106331/ses-1/anat/sub-106331_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-106802/ses-1/anat/sub-106802_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-106880/ses-1/anat/sub-106880_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-107055/ses-1/anat/sub-107055_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-108202/ses-1/anat/sub-108202_ses-1_rec-defaced_T2w.nii.gz
datatype-anat_reconstruction-defaced_suffix-T2w__1	datatype-anat_reconstruction-defaced_suffix-T2w	1			0.0		0.0		0.0	0.0	0.0	229	176	256	256	0.408	0.408			229	120	False	RAS+			anat		0	1	False	2.0	1.0	i	3.2	3.2			False		1.0	1.0	0.977	0.977	0.977	0.977	/sub-109521/ses-1/anat/sub-109521_ses-1_rec-defaced_T2w.nii.gz
